site_id,lon,lat,elevation_m,slope_deg,landcover_type,nearest_road_distance_m,nearest_node_distance_m,candidate_role,is_deployable,recommendation_level,score,reject_reason,source,remark
CS-0413,114.476485,37.957533,72.0,0.71,耕地,0.0,16696.4,MOBILE_STATION,true,B,68.97,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0414,115.110147,37.782362,42.0,0.71,耕地,250.0,38491.7,MOBILE_STATION,true,B,68.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0415,114.963047,37.840752,42.0,0.71,耕地,250.0,28119.0,MOBILE_STATION,true,B,68.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0416,114.153996,37.37363,712.0,1.27,草地,250.0,4258.5,MOBILE_STATION,true,B,68.86,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0417,115.166724,37.746429,33.0,2.01,耕地,0.0,43015.6,MOBILE_STATION,true,B,68.79,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0418,114.057815,37.764396,656.0,0.95,草地,0.0,1103.7,MOBILE_STATION,true,B,68.78,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0419,115.149751,37.881176,39.0,0.71,耕地,250.0,44896.0,MOBILE_STATION,true,B,68.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0420,114.657531,37.988973,54.0,0.0,耕地,0.0,16664.7,MOBILE_STATION,true,B,68.71,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0421,115.393032,37.17151,33.0,0.71,耕地,0.0,18638.8,MOBILE_STATION,true,B,68.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0422,114.063473,37.346681,604.0,0.32,草地,0.0,1393.2,MOBILE_STATION,true,B,68.56,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0423,114.476485,36.933458,71.0,0.32,耕地,0.0,15926.8,MOBILE_STATION,true,B,68.52,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0424,114.0465,37.180493,498.0,3.02,林地,0.0,7410.4,RELAY,true,B,68.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0425,115.251589,37.436512,30.0,0.32,耕地,250.0,41097.0,MOBILE_STATION,true,B,68.49,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0426,114.793316,37.499394,30.0,0.32,耕地,250.0,26716.9,MOBILE_STATION,true,B,68.49,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0427,114.357673,36.978373,114.0,0.0,草地,901.4,24525.0,TEMP_FIXED_STATION,true,B,68.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0428,114.210573,36.982865,185.0,0.64,耕地,0.0,12036.6,MOBILE_STATION,true,B,68.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0429,114.352016,37.135578,193.0,1.27,耕地,0.0,12401.7,MOBILE_STATION,true,B,68.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0430,114.470827,37.319732,98.0,0.32,耕地,0.0,14674.7,MOBILE_STATION,true,B,68.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0431,114.521746,37.306257,73.0,1.15,耕地,0.0,16561.9,MOBILE_STATION,true,B,68.43,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0432,114.83292,37.351172,29.0,0.32,耕地,250.0,28883.7,MOBILE_STATION,true,B,68.41,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0433,114.782,37.903634,51.0,0.45,耕地,0.0,16989.8,MOBILE_STATION,true,B,68.41,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0434,115.093174,37.845244,37.0,0.9,耕地,250.0,38817.5,MOBILE_STATION,true,B,68.4,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0435,114.753712,37.184985,29.0,0.71,耕地,0.0,18624.6,MOBILE_STATION,true,B,68.38,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0436,114.946074,37.274816,29.0,0.45,耕地,0.0,18253.5,MOBILE_STATION,true,B,68.26,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0437,115.27422,37.584733,27.0,0.32,耕地,250.0,54745.6,MOBILE_STATION,true,B,68.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0438,115.353428,37.714989,27.0,0.32,耕地,250.0,59394.4,MOBILE_STATION,true,B,68.25,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0439,114.131365,37.445495,1008.0,4.72,林地,250.0,2041.2,MOBILE_STATION,true,B,68.24,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0440,114.052158,37.521852,1089.0,5.79,林地,250.0,1579.2,TEMP_FIXED_STATION,true,B,68.2,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0441,114.0465,37.584733,777.0,3.38,草地,0.0,1767.7,MOBILE_STATION,true,B,68.18,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0442,114.878181,37.714989,37.0,0.45,耕地,0.0,17620.7,MOBILE_STATION,true,B,68.18,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0443,115.393032,37.449987,26.0,0.32,耕地,250.0,46352.4,MOBILE_STATION,true,B,68.17,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0444,115.381716,37.620666,26.0,0.32,耕地,250.0,62997.1,MOBILE_STATION,true,B,68.17,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0445,114.26715,36.99634,203.0,4.55,耕地,250.0,16787.8,MOBILE_STATION,true,B,68.15,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0446,114.419908,37.944058,73.0,0.64,耕地,0.0,15794.4,MOBILE_STATION,true,B,68.15,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0447,114.855551,37.647615,37.0,0.71,耕地,0.0,17838.5,MOBILE_STATION,true,B,68.14,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0448,114.912127,37.45897,27.0,0.45,耕地,250.0,36089.5,MOBILE_STATION,true,B,68.12,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0449,114.912127,37.270324,28.0,0.45,耕地,0.0,18166.1,MOBILE_STATION,true,B,68.09,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0450,114.12005,37.355664,701.0,1.42,草地,250.0,3852.8,MOBILE_STATION,true,B,68.09,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0451,114.465169,37.279308,100.0,0.0,耕地,0.0,13922.9,MOBILE_STATION,true,B,68.07,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0452,114.657531,37.193968,40.0,0.0,耕地,0.0,16820.1,MOBILE_STATION,true,B,68.01,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0453,114.934758,37.301765,29.0,0.71,耕地,250.0,21315.1,MOBILE_STATION,true,B,68.0,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0454,114.821604,37.378122,29.0,0.71,耕地,250.0,31237.3,MOBILE_STATION,true,B,68.0,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0455,114.668847,37.51736,39.0,1.15,耕地,0.0,17981.6,MOBILE_STATION,true,B,67.98,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0456,114.470827,37.202951,93.0,0.45,耕地,0.0,14534.9,MOBILE_STATION,true,B,67.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0457,115.285535,37.638632,28.0,0.71,耕地,250.0,54303.8,MOBILE_STATION,true,B,67.92,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0458,114.227546,36.942441,199.0,0.45,裸地,250.0,12612.4,MOBILE_STATION,true,B,67.87,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0459,114.736739,37.562276,39.0,1.8,耕地,0.0,18493.8,MOBILE_STATION,true,B,67.84,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0460,115.036597,37.252358,31.0,0.0,林地,0.0,17245.3,MOBILE_STATION,true,B,67.82,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0461,114.244519,37.144561,553.0,2.7,耕地,750.0,10677.5,RELAY,true,B,67.81,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0462,114.787658,37.598208,37.0,0.32,耕地,0.0,17112.8,MOBILE_STATION,true,B,67.78,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0463,114.323727,37.454478,199.0,2.74,耕地,0.0,13012.7,MOBILE_STATION,true,B,67.75,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0464,114.153996,37.000831,610.0,7.39,林地,0.0,8980.4,RELAY,true,B,67.64,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0465,114.41425,37.144561,102.0,0.64,耕地,0.0,14066.5,MOBILE_STATION,true,B,67.64,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0466,114.182285,37.939566,364.0,1.01,草地,0.0,7225.1,RELAY,true,B,67.64,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0467,114.617927,37.988973,65.0,0.95,耕地,0.0,16017.8,MOBILE_STATION,true,B,67.64,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0468,114.504773,37.122103,73.0,0.32,林地,0.0,14993.4,MOBILE_STATION,true,B,67.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0469,114.827262,37.620666,37.0,0.9,耕地,0.0,17540.1,MOBILE_STATION,true,B,67.63,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0470,115.296851,37.202951,33.0,0.71,耕地,0.0,17615.5,MOBILE_STATION,true,B,67.62,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0471,114.56135,37.984482,66.0,0.9,耕地,0.0,15891.7,MOBILE_STATION,true,B,67.62,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0472,114.476485,37.234392,95.0,0.71,林地,0.0,14364.3,MOBILE_STATION,true,B,67.58,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0473,114.312412,37.521852,149.0,0.71,耕地,0.0,12285.6,MOBILE_STATION,true,B,67.47,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0474,114.866866,37.674564,36.0,1.01,耕地,0.0,17529.5,MOBILE_STATION,true,B,67.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0475,114.798974,37.19846,28.0,0.0,耕地,0.0,17046.1,MOBILE_STATION,true,B,67.37,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0476,114.663189,37.485919,41.0,0.45,林地,0.0,16598.0,MOBILE_STATION,true,B,67.37,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0477,114.057815,37.396088,722.0,1.59,耕地,250.0,1510.0,MOBILE_STATION,true,B,67.35,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0478,114.199258,37.813803,676.0,8.35,草地,250.0,10331.1,RELAY,true,B,67.34,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0479,115.234616,37.220917,32.0,1.15,耕地,0.0,17776.4,MOBILE_STATION,true,B,67.26,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0480,115.161066,37.930583,38.0,2.13,耕地,250.0,48148.2,MOBILE_STATION,true,B,67.19,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0481,114.091762,36.942441,795.0,2.84,草地,250.0,567.0,MOBILE_STATION,true,B,67.17,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0482,115.059228,37.45897,28.0,0.71,耕地,353.6,39751.4,MOBILE_STATION,true,B,67.16,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0483,114.702793,37.553292,39.0,0.71,耕地,0.0,16767.8,MOBILE_STATION,true,B,67.15,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0484,115.336455,37.180493,32.0,0.0,林地,0.0,16522.1,MOBILE_STATION,true,B,67.13,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0485,115.262905,37.274816,31.0,1.01,耕地,353.6,24268.4,MOBILE_STATION,true,B,67.09,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0486,114.844235,37.795837,46.0,1.01,耕地,0.0,16555.9,MOBILE_STATION,true,B,67.07,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0487,114.091762,37.319732,525.0,0.45,耕地,0.0,1436.1,MOBILE_STATION,true,B,67.01,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0488,115.110147,37.243375,29.0,0.64,林地,250.0,18976.6,MOBILE_STATION,true,B,67.0,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0489,114.719766,37.176002,33.0,0.0,耕地,0.0,16301.4,MOBILE_STATION,true,B,66.97,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0490,114.057815,37.288291,495.0,0.0,草地,0.0,1909.2,MOBILE_STATION,true,B,66.91,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0491,114.499116,36.960407,73.0,0.32,耕地,0.0,14289.7,MOBILE_STATION,true,B,66.89,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0492,115.251589,37.607191,27.0,0.9,耕地,353.6,52147.3,MOBILE_STATION,true,B,66.89,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0493,114.646216,37.37363,53.0,0.32,耕地,250.0,17028.9,MOBILE_STATION,true,B,66.88,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0494,114.250177,37.899142,318.0,4.13,耕地,0.0,10572.0,RELAY,true,B,66.88,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0495,114.323727,37.822786,175.0,0.95,耕地,0.0,11142.5,MOBILE_STATION,true,B,66.87,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0496,115.087516,37.220917,28.0,0.32,耕地,0.0,16845.8,MOBILE_STATION,true,B,66.83,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0497,114.402935,37.369139,149.0,0.45,草地,0.0,11420.0,MOBILE_STATION,true,B,66.82,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0498,114.436881,37.31524,147.0,2.48,耕地,0.0,13472.8,MOBILE_STATION,true,B,66.81,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0499,115.030939,37.620666,32.0,0.32,耕地,500.0,33152.5,MOBILE_STATION,true,B,66.81,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0500,114.782,37.441004,28.0,1.8,耕地,250.0,26669.7,MOBILE_STATION,true,B,66.79,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0501,115.195012,37.225409,31.0,0.9,耕地,0.0,17099.0,MOBILE_STATION,true,B,66.72,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0502,114.504773,37.333206,90.0,0.32,耕地,0.0,13331.1,MOBILE_STATION,true,B,66.67,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0503,114.318069,37.566767,188.0,1.31,草地,0.0,10917.3,MOBILE_STATION,true,B,66.67,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0504,114.165312,37.966516,402.0,4.77,耕地,0.0,9135.1,RELAY,true,B,66.57,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0505,114.578323,37.162527,57.0,0.0,耕地,0.0,14413.2,MOBILE_STATION,true,B,66.5,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0506,114.057815,37.957533,342.0,3.62,裸地,0.0,9171.0,RELAY,true,B,66.48,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0507,114.374646,37.917109,120.0,2.56,耕地,0.0,14161.3,MOBILE_STATION,true,B,66.46,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0508,114.204915,37.077188,329.0,2.86,林地,0.0,8665.3,RELAY,true,B,66.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0509,114.470827,37.930583,68.0,0.45,耕地,0.0,14237.0,MOBILE_STATION,true,B,66.44,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0510,114.866866,37.243375,28.0,0.64,耕地,0.0,16750.8,MOBILE_STATION,true,B,66.4,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0511,114.640558,37.423037,53.0,0.0,耕地,0.0,14508.5,MOBILE_STATION,true,B,66.37,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0512,114.595297,37.360156,63.0,0.45,草地,0.0,14371.0,MOBILE_STATION,true,B,66.32,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0513,114.357673,37.490411,158.0,0.71,草地,0.0,10902.7,MOBILE_STATION,true,B,66.31,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0514,114.742397,37.589225,36.0,0.71,耕地,0.0,16163.8,MOBILE_STATION,true,B,66.3,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0515,114.482143,37.050238,77.0,1.01,林地,0.0,14195.6,MOBILE_STATION,true,B,66.27,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0516,114.289781,37.463461,179.0,2.72,林地,0.0,12181.6,MOBILE_STATION,true,B,66.27,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0517,114.216231,36.915492,320.0,2.25,耕地,559.0,11949.3,RELAY,true,B,66.24,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0518,114.680162,37.427529,49.0,1.59,耕地,250.0,17855.3,MOBILE_STATION,true,B,66.19,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0519,114.770685,37.144561,32.0,0.45,耕地,0.0,16048.6,MOBILE_STATION,true,B,66.16,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0520,114.148339,37.836261,761.0,8.24,草地,0.0,6086.2,RELAY,true,B,66.14,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0521,114.459512,37.351172,167.0,1.59,耕地,0.0,11303.8,MOBILE_STATION,true,B,66.12,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0522,114.091762,37.688039,616.0,1.15,耕地,250.0,1342.9,MOBILE_STATION,true,B,66.07,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0523,114.1936,37.418546,425.0,2.29,草地,0.0,5752.5,RELAY,true,B,66.05,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0524,114.352016,37.364647,183.0,0.64,耕地,0.0,9807.9,MOBILE_STATION,true,B,66.04,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0525,114.312412,37.149052,227.0,2.56,耕地,0.0,10453.7,MOBILE_STATION,true,B,66.03,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0526,114.691477,37.193968,34.0,0.32,耕地,250.0,17330.4,MOBILE_STATION,true,B,65.97,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0527,114.714108,37.953041,60.0,1.71,草地,0.0,15434.5,MOBILE_STATION,true,B,65.97,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0528,114.204915,37.117612,228.0,1.31,草地,0.0,9127.4,MOBILE_STATION,true,B,65.96,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0529,114.26715,37.176002,260.0,1.59,耕地,0.0,8557.4,MOBILE_STATION,true,B,65.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0530,114.680162,37.297274,41.0,0.0,耕地,750.0,24623.7,TEMP_FIXED_STATION,true,B,65.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0531,114.663189,37.548801,41.0,0.0,耕地,0.0,14798.5,MOBILE_STATION,true,B,65.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0532,114.12005,37.77787,911.0,3.24,草地,750.0,4095.3,TEMP_FIXED_STATION,true,B,65.94,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0533,114.844235,37.759904,41.0,0.32,耕地,0.0,15086.9,MOBILE_STATION,true,B,65.91,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0534,115.064885,37.508377,24.0,0.64,林地,500.0,41738.0,MOBILE_STATION,true,B,65.84,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0535,114.385962,37.885668,132.0,0.0,耕地,0.0,10621.7,MOBILE_STATION,true,B,65.84,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0536,114.131365,37.279308,525.0,1.59,草地,0.0,1400.2,MOBILE_STATION,true,B,65.82,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0537,114.182285,37.840752,525.0,5.72,耕地,0.0,7049.9,RELAY,true,B,65.82,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0538,114.057815,37.032272,408.0,1.31,耕地,250.0,6627.7,RELAY,true,B,65.81,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0539,114.346358,37.526343,224.0,2.29,耕地,0.0,10027.4,MOBILE_STATION,true,B,65.78,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0540,115.002651,37.252358,31.0,0.95,耕地,0.0,16246.4,MOBILE_STATION,true,B,65.77,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0541,114.204915,37.162527,329.0,1.62,耕地,0.0,6778.7,RELAY,true,B,65.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0542,114.629243,37.521852,44.0,0.9,耕地,0.0,15302.5,MOBILE_STATION,true,B,65.73,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0543,114.374646,37.342189,217.0,2.29,耕地,250.0,11898.0,MOBILE_STATION,true,B,65.72,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0544,114.306754,37.310748,268.0,1.01,耕地,0.0,7559.7,MOBILE_STATION,true,B,65.7,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0545,114.086104,37.831769,687.0,3.84,草地,500.0,5905.2,RELAY,true,B,65.69,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0546,114.057815,37.854227,354.0,1.01,耕地,0.0,5596.1,RELAY,true,B,65.69,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0547,115.144093,37.216426,31.0,0.45,耕地,0.0,15649.9,MOBILE_STATION,true,B,65.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0548,114.996993,37.37363,27.0,0.64,耕地,559.0,29431.6,TEMP_FIXED_STATION,true,B,65.66,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
CS-0549,114.4878,37.081679,74.0,1.59,林地,0.0,14322.5,MOBILE_STATION,true,B,65.65,,DEM_SCAN,网格500m;坡度<=15;距路<=2000m;站间距>=3000m;高程20-1800m
