record_id,link_id,timestamp,snr_db,ber,packet_loss_rate,delay_ms,throughput_kbps,link_state
LM-000878,LK-0176,2026-09-08T09:04:00+08:00,70.18,1.00e-09,0.0,41.1,64.0,EXCELLENT
LM-000879,LK-0176,2026-09-08T09:37:00+08:00,75.52,1.00e-09,0.0,47.8,64.0,EXCELLENT
LM-000880,LK-0176,2026-09-08T10:07:00+08:00,75.39,1.00e-09,0.0,38.3,64.0,EXCELLENT
LM-000881,LK-0177,2026-09-08T08:02:00+08:00,65.42,1.00e-09,0.0,46.7,64.0,EXCELLENT
LM-000882,LK-0177,2026-09-08T08:35:00+08:00,65.39,1.00e-09,0.0,48.6,64.0,EXCELLENT
LM-000883,LK-0177,2026-09-08T09:04:00+08:00,67.43,1.00e-09,0.0,37.5,64.0,EXCELLENT
LM-000884,LK-0177,2026-09-08T09:33:00+08:00,70.5,1.00e-09,0.0,36.0,64.0,EXCELLENT
LM-000885,LK-0177,2026-09-08T10:06:00+08:00,65.02,1.00e-09,0.0,42.8,64.0,EXCELLENT
LM-000886,LK-0178,2026-09-08T08:05:00+08:00,43.08,1.00e-09,0.0004,37.3,4.8,EXCELLENT
LM-000887,LK-0178,2026-09-08T08:30:00+08:00,42.45,1.00e-09,0.0004,38.0,4.8,EXCELLENT
LM-000888,LK-0178,2026-09-08T09:02:00+08:00,40.59,1.00e-09,0.0006,49.9,4.8,EXCELLENT
LM-000889,LK-0178,2026-09-08T09:39:00+08:00,37.38,1.00e-09,0.0011,41.1,4.79,EXCELLENT
LM-000890,LK-0178,2026-09-08T10:08:00+08:00,37.95,1.00e-09,0.001,45.3,4.8,EXCELLENT
LM-000891,LK-0179,2026-09-08T08:01:00+08:00,51.84,1.00e-09,0.0001,50.8,64.0,EXCELLENT
LM-000892,LK-0179,2026-09-08T08:42:00+08:00,47.92,1.00e-09,0.0002,45.3,63.99,EXCELLENT
LM-000893,LK-0179,2026-09-08T09:07:00+08:00,53.3,1.00e-09,0.0001,38.5,64.0,EXCELLENT
LM-000894,LK-0179,2026-09-08T09:32:00+08:00,50.78,1.00e-09,0.0001,41.6,63.99,EXCELLENT
LM-000895,LK-0179,2026-09-08T10:01:00+08:00,48.8,1.00e-09,0.0001,51.2,63.99,EXCELLENT
LM-000896,LK-0180,2026-09-08T08:04:00+08:00,84.97,1.00e-09,0.0,49.9,64.0,EXCELLENT
LM-000897,LK-0180,2026-09-08T08:42:00+08:00,77.61,1.00e-09,0.0,50.9,64.0,EXCELLENT
LM-000898,LK-0180,2026-09-08T09:08:00+08:00,80.07,1.00e-09,0.0,44.2,64.0,EXCELLENT
LM-000899,LK-0180,2026-09-08T09:41:00+08:00,77.05,1.00e-09,0.0,46.6,64.0,EXCELLENT
LM-000900,LK-0180,2026-09-08T10:10:00+08:00,79.09,1.00e-09,0.0,47.5,64.0,EXCELLENT
LM-000901,LK-0181,2026-09-08T08:11:00+08:00,53.99,1.00e-09,0.0001,43.5,64.0,EXCELLENT
LM-000902,LK-0181,2026-09-08T08:36:00+08:00,52.27,1.00e-09,0.0001,39.3,64.0,EXCELLENT
LM-000903,LK-0181,2026-09-08T09:01:00+08:00,50.67,1.00e-09,0.0001,46.1,63.99,EXCELLENT
LM-000904,LK-0181,2026-09-08T09:33:00+08:00,51.03,1.00e-09,0.0001,38.9,63.99,EXCELLENT
LM-000905,LK-0181,2026-09-08T10:02:00+08:00,54.39,1.00e-09,0.0,48.6,64.0,EXCELLENT
LM-000906,LK-0182,2026-09-08T08:12:00+08:00,61.22,1.00e-09,0.0,41.5,64.0,EXCELLENT
LM-000907,LK-0182,2026-09-08T08:40:00+08:00,61.25,1.00e-09,0.0,51.5,64.0,EXCELLENT
LM-000908,LK-0182,2026-09-08T09:09:00+08:00,66.34,1.00e-09,0.0,51.7,64.0,EXCELLENT
LM-000909,LK-0182,2026-09-08T09:31:00+08:00,67.56,1.00e-09,0.0,42.5,64.0,EXCELLENT
LM-000910,LK-0182,2026-09-08T10:08:00+08:00,68.11,1.00e-09,0.0,44.9,64.0,EXCELLENT
LM-000911,LK-0183,2026-09-08T08:06:00+08:00,77.03,1.00e-09,0.0,46.4,64.0,EXCELLENT
LM-000912,LK-0183,2026-09-08T08:33:00+08:00,78.24,1.00e-09,0.0,47.9,64.0,EXCELLENT
LM-000913,LK-0183,2026-09-08T09:00:00+08:00,78.82,1.00e-09,0.0,43.6,64.0,EXCELLENT
LM-000914,LK-0183,2026-09-08T09:40:00+08:00,80.78,1.00e-09,0.0,50.1,64.0,EXCELLENT
LM-000915,LK-0183,2026-09-08T10:10:00+08:00,76.31,1.00e-09,0.0,44.0,64.0,EXCELLENT
LM-000916,LK-0184,2026-09-08T08:07:00+08:00,50.69,1.00e-09,0.0001,44.1,63.99,EXCELLENT
LM-000917,LK-0184,2026-09-08T08:42:00+08:00,46.52,1.00e-09,0.0002,49.0,63.99,EXCELLENT
LM-000918,LK-0184,2026-09-08T09:01:00+08:00,46.22,1.00e-09,0.0002,49.3,63.99,EXCELLENT
LM-000919,LK-0184,2026-09-08T09:32:00+08:00,47.92,1.00e-09,0.0002,45.9,63.99,EXCELLENT
LM-000920,LK-0184,2026-09-08T10:06:00+08:00,49.2,1.00e-09,0.0001,48.3,63.99,EXCELLENT
LM-000921,LK-0185,2026-09-08T08:02:00+08:00,56.82,1.00e-09,0.0,47.7,4.8,EXCELLENT
LM-000922,LK-0185,2026-09-08T08:31:00+08:00,53.37,1.00e-09,0.0001,50.0,4.8,EXCELLENT
LM-000923,LK-0185,2026-09-08T09:12:00+08:00,40.91,1.00e-09,0.0006,49.0,4.8,EXCELLENT
LM-000924,LK-0185,2026-09-08T09:40:00+08:00,61.27,1.00e-09,0.0,51.9,4.8,EXCELLENT
LM-000925,LK-0185,2026-09-08T10:07:00+08:00,50.55,1.00e-09,0.0001,50.3,4.8,EXCELLENT
LM-000926,LK-0186,2026-09-08T08:04:00+08:00,42.95,1.00e-09,0.0004,41.6,63.98,EXCELLENT
LM-000927,LK-0186,2026-09-08T08:32:00+08:00,49.64,1.00e-09,0.0001,53.1,63.99,EXCELLENT
LM-000928,LK-0186,2026-09-08T09:01:00+08:00,49.0,1.00e-09,0.0001,43.7,63.99,EXCELLENT
LM-000929,LK-0186,2026-09-08T09:38:00+08:00,50.03,1.00e-09,0.0001,40.5,63.99,EXCELLENT
LM-000930,LK-0186,2026-09-08T10:02:00+08:00,48.71,1.00e-09,0.0001,50.0,63.99,EXCELLENT
LM-000931,LK-0187,2026-09-08T08:05:00+08:00,50.02,1.00e-09,0.0001,51.9,63.99,EXCELLENT
LM-000932,LK-0187,2026-09-08T08:36:00+08:00,48.44,1.00e-09,0.0001,46.4,63.99,EXCELLENT
LM-000933,LK-0187,2026-09-08T09:07:00+08:00,44.87,1.00e-09,0.0003,47.4,63.98,EXCELLENT
LM-000934,LK-0187,2026-09-08T09:33:00+08:00,51.07,1.00e-09,0.0001,47.5,63.99,EXCELLENT
LM-000935,LK-0187,2026-09-08T10:04:00+08:00,45.86,1.00e-09,0.0002,45.0,63.99,EXCELLENT
LM-000936,LK-0188,2026-09-08T08:12:00+08:00,58.21,1.00e-09,0.0,51.8,64.0,EXCELLENT
LM-000937,LK-0188,2026-09-08T08:34:00+08:00,53.72,1.00e-09,0.0001,45.2,64.0,EXCELLENT
LM-000938,LK-0188,2026-09-08T09:10:00+08:00,52.31,1.00e-09,0.0001,42.3,64.0,EXCELLENT
LM-000939,LK-0188,2026-09-08T09:32:00+08:00,57.7,1.00e-09,0.0,46.5,64.0,EXCELLENT
LM-000940,LK-0188,2026-09-08T10:06:00+08:00,63.31,1.00e-09,0.0,50.9,64.0,EXCELLENT
LM-000941,LK-0189,2026-09-08T08:11:00+08:00,56.29,1.00e-09,0.0,53.5,64.0,EXCELLENT
LM-000942,LK-0189,2026-09-08T08:30:00+08:00,56.01,1.00e-09,0.0,47.0,64.0,EXCELLENT
LM-000943,LK-0189,2026-09-08T09:00:00+08:00,54.46,1.00e-09,0.0,44.0,64.0,EXCELLENT
LM-000944,LK-0189,2026-09-08T09:31:00+08:00,55.58,1.00e-09,0.0,50.2,64.0,EXCELLENT
LM-000945,LK-0189,2026-09-08T10:09:00+08:00,52.12,1.00e-09,0.0001,42.8,64.0,EXCELLENT
LM-000946,LK-0190,2026-09-08T08:04:00+08:00,62.73,1.00e-09,0.0,55.8,64.0,EXCELLENT
LM-000947,LK-0190,2026-09-08T08:32:00+08:00,54.84,1.00e-09,0.0,48.5,64.0,EXCELLENT
LM-000948,LK-0190,2026-09-08T09:10:00+08:00,56.03,1.00e-09,0.0,42.6,64.0,EXCELLENT
LM-000949,LK-0190,2026-09-08T09:38:00+08:00,59.16,1.00e-09,0.0,45.1,64.0,EXCELLENT
LM-000950,LK-0190,2026-09-08T10:10:00+08:00,55.44,1.00e-09,0.0,52.7,64.0,EXCELLENT
LM-000951,LK-0191,2026-09-08T08:00:00+08:00,47.16,1.00e-09,0.0002,51.7,63.99,EXCELLENT
LM-000952,LK-0191,2026-09-08T08:42:00+08:00,48.44,1.00e-09,0.0001,51.5,63.99,EXCELLENT
LM-000953,LK-0191,2026-09-08T09:00:00+08:00,50.04,1.00e-09,0.0001,45.3,63.99,EXCELLENT
LM-000954,LK-0191,2026-09-08T09:30:00+08:00,48.76,1.00e-09,0.0001,49.7,63.99,EXCELLENT
LM-000955,LK-0191,2026-09-08T10:01:00+08:00,48.9,1.00e-09,0.0001,49.1,63.99,EXCELLENT
LM-000956,LK-0192,2026-09-08T08:12:00+08:00,36.45,1.00e-09,0.0013,50.1,4.79,EXCELLENT
LM-000957,LK-0192,2026-09-08T08:38:00+08:00,43.14,1.00e-09,0.0004,54.3,4.8,EXCELLENT
LM-000958,LK-0192,2026-09-08T09:00:00+08:00,36.87,1.00e-09,0.0012,46.4,4.79,EXCELLENT
LM-000959,LK-0192,2026-09-08T09:32:00+08:00,38.91,1.00e-09,0.0008,55.9,4.8,EXCELLENT
LM-000960,LK-0192,2026-09-08T10:04:00+08:00,41.9,1.00e-09,0.0005,49.3,4.8,EXCELLENT
LM-000961,LK-0193,2026-09-08T08:04:00+08:00,46.87,1.00e-09,0.0002,56.7,4.8,EXCELLENT
LM-000962,LK-0193,2026-09-08T08:36:00+08:00,35.37,1.00e-09,0.0015,52.7,4.79,EXCELLENT
LM-000963,LK-0193,2026-09-08T09:08:00+08:00,37.68,1.00e-09,0.001,49.0,4.8,EXCELLENT
LM-000964,LK-0193,2026-09-08T09:38:00+08:00,47.08,1.00e-09,0.0002,56.2,4.8,EXCELLENT
LM-000965,LK-0193,2026-09-08T10:01:00+08:00,46.79,1.00e-09,0.0002,51.5,4.8,EXCELLENT
LM-000966,LK-0194,2026-09-08T08:12:00+08:00,41.44,1.00e-09,0.0005,49.4,63.97,EXCELLENT
LM-000967,LK-0194,2026-09-08T08:36:00+08:00,39.01,1.00e-09,0.0008,57.2,63.95,EXCELLENT
LM-000968,LK-0194,2026-09-08T09:02:00+08:00,39.82,1.00e-09,0.0007,56.1,63.96,EXCELLENT
LM-000969,LK-0194,2026-09-08T09:33:00+08:00,40.15,1.00e-09,0.0006,53.3,63.96,EXCELLENT
LM-000970,LK-0194,2026-09-08T10:11:00+08:00,38.1,1.00e-09,0.0009,54.7,63.94,EXCELLENT
LM-000971,LK-0195,2026-09-08T08:08:00+08:00,29.06,1.10e-08,0.0048,59.7,4.78,GOOD
LM-000972,LK-0195,2026-09-08T08:30:00+08:00,20.91,2.74e-06,0.0212,69.5,4.04,GOOD
LM-000973,LK-0195,2026-09-08T09:12:00+08:00,30.1,5.43e-09,0.004,47.8,4.78,EXCELLENT
LM-000974,LK-0195,2026-09-08T09:35:00+08:00,35.25,1.00e-09,0.0016,51.4,4.79,EXCELLENT
LM-000975,LK-0195,2026-09-08T10:09:00+08:00,21.04,2.51e-06,0.0207,63.5,4.07,GOOD
LM-000976,LK-0196,2026-09-08T08:02:00+08:00,34.25,1.00e-09,0.0019,52.1,63.88,GOOD
LM-000977,LK-0196,2026-09-08T08:41:00+08:00,33.17,1.00e-09,0.0023,57.5,63.85,GOOD
LM-000978,LK-0196,2026-09-08T09:12:00+08:00,34.1,1.00e-09,0.0019,56.0,63.88,GOOD
LM-000979,LK-0196,2026-09-08T09:36:00+08:00,32.29,1.24e-09,0.0027,51.6,63.83,GOOD
LM-000980,LK-0196,2026-09-08T10:01:00+08:00,28.83,1.28e-08,0.005,52.7,63.68,GOOD
LM-000981,LK-0197,2026-09-08T08:01:00+08:00,36.4,1.00e-09,0.0013,50.1,63.92,EXCELLENT
LM-000982,LK-0197,2026-09-08T08:41:00+08:00,33.09,1.00e-09,0.0023,51.7,63.85,GOOD
LM-000983,LK-0197,2026-09-08T09:12:00+08:00,32.54,1.04e-09,0.0026,48.7,63.84,GOOD
LM-000984,LK-0197,2026-09-08T09:36:00+08:00,35.26,1.00e-09,0.0016,46.2,63.9,EXCELLENT
LM-000985,LK-0197,2026-09-08T10:05:00+08:00,36.8,1.00e-09,0.0012,53.6,63.92,EXCELLENT
LM-000986,LK-0198,2026-09-08T08:09:00+08:00,28.68,1.43e-08,0.0052,54.6,4.78,GOOD
LM-000987,LK-0198,2026-09-08T08:42:00+08:00,48.49,1.00e-09,0.0001,47.3,4.8,EXCELLENT
LM-000988,LK-0198,2026-09-08T09:08:00+08:00,33.93,1.00e-09,0.002,46.3,4.79,EXCELLENT
LM-000989,LK-0198,2026-09-08T09:37:00+08:00,39.01,1.00e-09,0.0008,46.0,4.8,EXCELLENT
LM-000990,LK-0198,2026-09-08T10:00:00+08:00,39.8,1.00e-09,0.0007,54.0,4.8,EXCELLENT
LM-000991,LK-0199,2026-09-08T08:02:00+08:00,28.1,2.11e-08,0.0057,54.0,63.63,GOOD
LM-000992,LK-0199,2026-09-08T08:39:00+08:00,29.25,9.67e-09,0.0047,56.1,63.7,GOOD
LM-000993,LK-0199,2026-09-08T09:05:00+08:00,28.76,1.35e-08,0.0051,57.1,63.67,GOOD
LM-000994,LK-0199,2026-09-08T09:37:00+08:00,31.51,2.09e-09,0.0031,49.0,63.8,GOOD
LM-000995,LK-0199,2026-09-08T10:06:00+08:00,24.86,1.89e-07,0.0103,61.5,63.34,WARNING
LM-000996,LK-0200,2026-09-08T08:11:00+08:00,25.26,1.45e-07,0.0096,53.9,4.75,GOOD
LM-000997,LK-0200,2026-09-08T08:35:00+08:00,21.64,1.67e-06,0.0186,57.0,4.21,GOOD
LM-000998,LK-0200,2026-09-08T09:07:00+08:00,25.17,1.53e-07,0.0098,62.6,4.75,GOOD
LM-000999,LK-0200,2026-09-08T09:42:00+08:00,23.05,6.42e-07,0.0144,64.3,4.53,GOOD
LM-001000,LK-0200,2026-09-08T10:03:00+08:00,21.56,1.77e-06,0.0188,67.5,4.19,GOOD
LM-001001,LK-0201,2026-09-08T08:02:00+08:00,40.18,1.00e-09,0.0006,57.1,63.96,EXCELLENT
LM-001002,LK-0201,2026-09-08T08:41:00+08:00,36.21,1.00e-09,0.0013,47.6,63.92,EXCELLENT
LM-001003,LK-0201,2026-09-08T09:02:00+08:00,37.33,1.00e-09,0.0011,53.6,63.93,EXCELLENT
LM-001004,LK-0201,2026-09-08T09:42:00+08:00,39.64,1.00e-09,0.0007,54.6,63.95,EXCELLENT
LM-001005,LK-0201,2026-09-08T10:07:00+08:00,36.86,1.00e-09,0.0012,54.1,63.93,EXCELLENT
LM-001006,LK-0202,2026-09-08T08:04:00+08:00,34.23,1.00e-09,0.0019,49.6,63.88,GOOD
LM-001007,LK-0202,2026-09-08T08:35:00+08:00,34.36,1.00e-09,0.0018,58.1,63.88,GOOD
LM-001008,LK-0202,2026-09-08T09:02:00+08:00,39.21,1.00e-09,0.0008,48.9,63.95,EXCELLENT
LM-001009,LK-0202,2026-09-08T09:34:00+08:00,39.08,1.00e-09,0.0008,50.4,63.95,EXCELLENT
LM-001010,LK-0202,2026-09-08T10:07:00+08:00,39.37,1.00e-09,0.0007,47.6,63.95,EXCELLENT
LM-001011,LK-0203,2026-09-08T08:09:00+08:00,35.86,1.00e-09,0.0014,46.0,63.91,EXCELLENT
LM-001012,LK-0203,2026-09-08T08:36:00+08:00,32.62,1.00e-09,0.0025,57.3,63.84,GOOD
LM-001013,LK-0203,2026-09-08T09:06:00+08:00,39.25,1.00e-09,0.0008,46.5,63.95,EXCELLENT
LM-001014,LK-0203,2026-09-08T09:36:00+08:00,39.09,1.00e-09,0.0008,55.9,63.95,EXCELLENT
LM-001015,LK-0203,2026-09-08T10:02:00+08:00,35.37,1.00e-09,0.0015,56.6,63.9,EXCELLENT
LM-001016,LK-0204,2026-09-08T08:07:00+08:00,40.0,1.00e-09,0.0007,57.2,63.96,EXCELLENT
LM-001017,LK-0204,2026-09-08T08:37:00+08:00,41.03,1.00e-09,0.0005,49.9,63.97,EXCELLENT
LM-001018,LK-0204,2026-09-08T09:04:00+08:00,41.11,1.00e-09,0.0005,48.4,63.97,EXCELLENT
LM-001019,LK-0204,2026-09-08T09:41:00+08:00,42.86,1.00e-09,0.0004,57.1,63.97,EXCELLENT
LM-001020,LK-0204,2026-09-08T10:03:00+08:00,44.02,1.00e-09,0.0003,50.2,63.98,EXCELLENT
LM-001021,LK-0205,2026-09-08T08:01:00+08:00,43.5,1.00e-09,0.0003,45.6,63.98,EXCELLENT
LM-001022,LK-0205,2026-09-08T08:41:00+08:00,36.24,1.00e-09,0.0013,55.4,63.92,EXCELLENT
LM-001023,LK-0205,2026-09-08T09:01:00+08:00,37.64,1.00e-09,0.001,51.6,63.94,EXCELLENT
LM-001024,LK-0205,2026-09-08T09:42:00+08:00,39.3,1.00e-09,0.0007,49.2,63.95,EXCELLENT
LM-001025,LK-0205,2026-09-08T10:09:00+08:00,37.73,1.00e-09,0.001,52.6,63.94,EXCELLENT
LM-001026,LK-0206,2026-09-08T08:01:00+08:00,23.76,3.99e-07,0.0126,62.7,4.69,GOOD
LM-001027,LK-0206,2026-09-08T08:41:00+08:00,18.45,1.46e-05,0.0332,70.1,3.47,WARNING
LM-001028,LK-0206,2026-09-08T09:01:00+08:00,21.92,1.39e-06,0.0177,63.3,4.27,GOOD
LM-001029,LK-0206,2026-09-08T09:40:00+08:00,17.9,2.10e-05,0.0366,80.8,3.34,WARNING
LM-001030,LK-0206,2026-09-08T10:00:00+08:00,24.6,2.25e-07,0.0108,55.2,4.75,GOOD
LM-001031,LK-0207,2026-09-08T08:09:00+08:00,33.16,1.00e-09,0.0023,60.7,4.79,EXCELLENT
LM-001032,LK-0207,2026-09-08T08:33:00+08:00,38.51,1.00e-09,0.0009,59.0,4.8,EXCELLENT
LM-001033,LK-0207,2026-09-08T09:08:00+08:00,36.95,1.00e-09,0.0011,55.1,4.79,EXCELLENT
LM-001034,LK-0207,2026-09-08T09:42:00+08:00,37.47,1.00e-09,0.001,54.1,4.79,EXCELLENT
LM-001035,LK-0207,2026-09-08T10:06:00+08:00,36.73,1.00e-09,0.0012,58.8,4.79,EXCELLENT
LM-001036,LK-0208,2026-09-08T08:12:00+08:00,52.27,1.00e-09,0.0001,56.9,64.0,EXCELLENT
LM-001037,LK-0208,2026-09-08T08:41:00+08:00,53.8,1.00e-09,0.0001,51.0,64.0,EXCELLENT
LM-001038,LK-0208,2026-09-08T09:10:00+08:00,56.96,1.00e-09,0.0,50.2,64.0,EXCELLENT
LM-001039,LK-0208,2026-09-08T09:35:00+08:00,61.29,1.00e-09,0.0,59.4,64.0,EXCELLENT
LM-001040,LK-0208,2026-09-08T10:09:00+08:00,54.19,1.00e-09,0.0,53.9,64.0,EXCELLENT
LM-001041,LK-0209,2026-09-08T08:08:00+08:00,30.58,3.92e-09,0.0037,53.1,4.78,EXCELLENT
LM-001042,LK-0209,2026-09-08T08:39:00+08:00,30.23,4.97e-09,0.0039,49.9,4.78,EXCELLENT
LM-001043,LK-0209,2026-09-08T09:05:00+08:00,17.19,3.41e-05,0.0417,77.3,3.18,WARNING
LM-001044,LK-0209,2026-09-08T09:34:00+08:00,24.81,1.96e-07,0.0104,63.8,4.75,GOOD
LM-001045,LK-0209,2026-09-08T10:11:00+08:00,28.92,1.21e-08,0.0049,58.1,4.78,GOOD
LM-001046,LK-0210,2026-09-08T08:08:00+08:00,24.96,1.77e-07,0.0101,55.1,63.35,WARNING
LM-001047,LK-0210,2026-09-08T08:39:00+08:00,25.81,9.95e-08,0.0087,56.4,63.44,GOOD
LM-001048,LK-0210,2026-09-08T09:12:00+08:00,20.33,4.06e-06,0.0235,65.8,52.07,WARNING
LM-001049,LK-0210,2026-09-08T09:39:00+08:00,22.38,1.01e-06,0.0162,60.9,58.33,WARNING
LM-001050,LK-0210,2026-09-08T10:05:00+08:00,25.07,1.64e-07,0.0099,54.7,63.36,GOOD
LM-001051,LK-0211,2026-09-08T08:04:00+08:00,36.52,1.00e-09,0.0012,50.9,63.92,EXCELLENT
LM-001052,LK-0211,2026-09-08T08:39:00+08:00,28.69,1.41e-08,0.0051,55.8,63.67,GOOD
LM-001053,LK-0211,2026-09-08T09:11:00+08:00,35.12,1.00e-09,0.0016,46.9,63.9,EXCELLENT
LM-001054,LK-0211,2026-09-08T09:42:00+08:00,30.46,4.27e-09,0.0037,50.5,63.76,GOOD
LM-001055,LK-0211,2026-09-08T10:09:00+08:00,31.42,2.22e-09,0.0031,47.7,63.8,GOOD
LM-001056,LK-0212,2026-09-08T08:04:00+08:00,37.4,1.00e-09,0.0011,60.0,4.79,EXCELLENT
LM-001057,LK-0212,2026-09-08T08:39:00+08:00,44.72,1.00e-09,0.0003,52.0,4.8,EXCELLENT
LM-001058,LK-0212,2026-09-08T09:00:00+08:00,42.67,1.00e-09,0.0004,48.9,4.8,EXCELLENT
LM-001059,LK-0212,2026-09-08T09:37:00+08:00,42.15,1.00e-09,0.0004,50.6,4.8,EXCELLENT
LM-001060,LK-0212,2026-09-08T10:01:00+08:00,45.89,1.00e-09,0.0002,46.3,4.8,EXCELLENT
LM-001061,LK-0213,2026-09-08T08:04:00+08:00,77.06,1.00e-09,0.0,53.9,64.0,EXCELLENT
LM-001062,LK-0213,2026-09-08T08:41:00+08:00,80.96,1.00e-09,0.0,49.7,64.0,EXCELLENT
LM-001063,LK-0213,2026-09-08T09:11:00+08:00,74.09,1.00e-09,0.0,50.0,64.0,EXCELLENT
LM-001064,LK-0213,2026-09-08T09:30:00+08:00,79.05,1.00e-09,0.0,53.9,64.0,EXCELLENT
LM-001065,LK-0213,2026-09-08T10:11:00+08:00,79.42,1.00e-09,0.0,46.3,64.0,EXCELLENT
LM-001066,LK-0214,2026-09-08T08:04:00+08:00,50.74,1.00e-09,0.0001,51.6,63.99,EXCELLENT
LM-001067,LK-0214,2026-09-08T08:35:00+08:00,51.43,1.00e-09,0.0001,50.7,63.99,EXCELLENT
LM-001068,LK-0214,2026-09-08T09:00:00+08:00,51.67,1.00e-09,0.0001,48.0,63.99,EXCELLENT
LM-001069,LK-0214,2026-09-08T09:33:00+08:00,60.06,1.00e-09,0.0,56.0,64.0,EXCELLENT
LM-001070,LK-0214,2026-09-08T10:11:00+08:00,55.33,1.00e-09,0.0,58.7,64.0,EXCELLENT
LM-001071,LK-0215,2026-09-08T08:01:00+08:00,42.42,1.00e-09,0.0004,58.1,4.8,EXCELLENT
LM-001072,LK-0215,2026-09-08T08:38:00+08:00,45.48,1.00e-09,0.0002,52.3,4.8,EXCELLENT
LM-001073,LK-0215,2026-09-08T09:12:00+08:00,50.07,1.00e-09,0.0001,53.8,4.8,EXCELLENT
LM-001074,LK-0215,2026-09-08T09:40:00+08:00,47.85,1.00e-09,0.0002,60.1,4.8,EXCELLENT
LM-001075,LK-0215,2026-09-08T10:12:00+08:00,47.82,1.00e-09,0.0002,49.9,4.8,EXCELLENT
LM-001076,LK-0216,2026-09-08T08:07:00+08:00,48.32,1.00e-09,0.0001,48.6,63.99,EXCELLENT
LM-001077,LK-0216,2026-09-08T08:38:00+08:00,44.17,1.00e-09,0.0003,51.5,63.98,EXCELLENT
LM-001078,LK-0216,2026-09-08T09:06:00+08:00,44.68,1.00e-09,0.0003,50.7,63.98,EXCELLENT
LM-001079,LK-0216,2026-09-08T09:41:00+08:00,44.39,1.00e-09,0.0003,56.9,63.98,EXCELLENT
LM-001080,LK-0216,2026-09-08T10:05:00+08:00,49.06,1.00e-09,0.0001,59.4,63.99,EXCELLENT
LM-001081,LK-0217,2026-09-08T08:09:00+08:00,23.35,5.25e-07,0.0136,59.5,4.6,GOOD
LM-001082,LK-0217,2026-09-08T08:40:00+08:00,25.5,1.23e-07,0.0092,56.2,4.76,GOOD
LM-001083,LK-0217,2026-09-08T09:08:00+08:00,25.29,1.42e-07,0.0096,57.4,4.75,GOOD
LM-001084,LK-0217,2026-09-08T09:42:00+08:00,23.46,4.89e-07,0.0133,56.2,4.62,GOOD
LM-001085,LK-0217,2026-09-08T10:05:00+08:00,31.13,2.70e-09,0.0033,54.9,4.78,EXCELLENT
LM-001086,LK-0218,2026-09-08T08:09:00+08:00,35.29,1.00e-09,0.0015,49.5,63.9,EXCELLENT
LM-001087,LK-0218,2026-09-08T08:35:00+08:00,37.5,1.00e-09,0.001,53.2,63.93,EXCELLENT
LM-001088,LK-0218,2026-09-08T09:10:00+08:00,31.45,2.18e-09,0.0031,51.0,63.8,GOOD
LM-001089,LK-0218,2026-09-08T09:32:00+08:00,33.46,1.00e-09,0.0022,58.9,63.86,GOOD
LM-001090,LK-0218,2026-09-08T10:09:00+08:00,33.68,1.00e-09,0.0021,55.5,63.87,GOOD
LM-001091,LK-0219,2026-09-08T08:04:00+08:00,26.54,6.07e-08,0.0076,54.6,63.51,GOOD
LM-001092,LK-0219,2026-09-08T08:34:00+08:00,23.09,6.25e-07,0.0142,60.6,60.49,WARNING
LM-001093,LK-0219,2026-09-08T09:06:00+08:00,30.12,5.38e-09,0.004,50.9,63.75,GOOD
LM-001094,LK-0219,2026-09-08T09:38:00+08:00,27.07,4.22e-08,0.0069,53.7,63.56,GOOD
LM-001095,LK-0219,2026-09-08T10:05:00+08:00,23.77,3.96e-07,0.0126,57.6,62.53,WARNING
LM-001096,LK-0220,2026-09-08T08:12:00+08:00,26.52,6.14e-08,0.0076,60.8,4.76,GOOD
LM-001097,LK-0220,2026-09-08T08:35:00+08:00,30.78,3.43e-09,0.0035,50.3,4.78,EXCELLENT
LM-001098,LK-0220,2026-09-08T09:08:00+08:00,26.96,4.55e-08,0.007,63.7,4.77,GOOD
LM-001099,LK-0220,2026-09-08T09:31:00+08:00,23.02,6.57e-07,0.0144,61.0,4.52,GOOD
LM-001100,LK-0220,2026-09-08T10:04:00+08:00,32.3,1.23e-09,0.0027,62.0,4.79,EXCELLENT
LM-001101,LK-0221,2026-09-08T08:06:00+08:00,22.23,1.12e-06,0.0167,68.5,4.34,GOOD
LM-001102,LK-0221,2026-09-08T08:32:00+08:00,34.79,1.00e-09,0.0017,52.4,4.79,EXCELLENT
LM-001103,LK-0221,2026-09-08T09:10:00+08:00,32.18,1.33e-09,0.0027,49.5,4.79,EXCELLENT
LM-001104,LK-0221,2026-09-08T09:37:00+08:00,34.88,1.00e-09,0.0017,53.7,4.79,EXCELLENT
LM-001105,LK-0221,2026-09-08T10:11:00+08:00,18.94,1.04e-05,0.0303,72.3,3.58,WARNING
LM-001106,LK-0222,2026-09-08T08:00:00+08:00,22.98,6.75e-07,0.0145,65.8,60.15,WARNING
LM-001107,LK-0222,2026-09-08T08:31:00+08:00,27.07,4.22e-08,0.0069,53.2,63.56,GOOD
LM-001108,LK-0222,2026-09-08T09:11:00+08:00,26.67,5.53e-08,0.0074,54.3,63.52,GOOD
LM-001109,LK-0222,2026-09-08T09:32:00+08:00,17.62,2.55e-05,0.0386,78.5,43.68,FAULT
